Taxonomy,Concept,Unit,Value,Start,End,Accession,Fiscal Year,Fiscal Period,Form,Filed Date,Frame
us-gaap,IncreaseDecreaseInAccruedIncomeTaxesPayable,USD,2622000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,IncreaseDecreaseInContractWithCustomerLiability,USD,-8508000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInContractWithCustomerLiability,USD,-5186000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,IncreaseDecreaseInContractWithCustomerLiability,USD,-8689000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInContractWithCustomerLiability,USD,-181000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,IncreaseDecreaseInContractWithCustomerLiability,USD,-9664000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInContractWithCustomerLiability,USD,-5538000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,IncreaseDecreaseInContractWithCustomerLiability,USD,-10309000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInContractWithCustomerLiability,USD,-645000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,IncreaseDecreaseInInventories,USD,-762000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInInventories,USD,-1305000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,IncreaseDecreaseInInventories,USD,-868000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInInventories,USD,-106000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,IncreaseDecreaseInInventories,USD,-969000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInInventories,USD,-1474000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,IncreaseDecreaseInInventories,USD,-1229000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInInventories,USD,-260000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,IncreaseDecreaseInOtherCurrentAssets,USD,724000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInOtherCurrentAssets,USD,392000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,IncreaseDecreaseInOtherCurrentAssets,USD,-428000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInOtherCurrentAssets,USD,-1152000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,IncreaseDecreaseInOtherCurrentAssets,USD,71000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInOtherCurrentAssets,USD,-725000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,IncreaseDecreaseInOtherCurrentAssets,USD,-880000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInOtherCurrentAssets,USD,-951000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,IncreaseDecreaseInOtherCurrentLiabilities,USD,-2205000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInOtherCurrentLiabilities,USD,1819000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,IncreaseDecreaseInOtherCurrentLiabilities,USD,-490000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInOtherCurrentLiabilities,USD,1715000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,IncreaseDecreaseInOtherCurrentLiabilities,USD,-2588000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInOtherCurrentLiabilities,USD,1518000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,IncreaseDecreaseInOtherCurrentLiabilities,USD,215000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInOtherCurrentLiabilities,USD,2803000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,IncreaseDecreaseInOtherNoncurrentAssets,USD,731000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInOtherNoncurrentAssets,USD,65000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,IncreaseDecreaseInOtherNoncurrentAssets,USD,1285000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInOtherNoncurrentAssets,USD,554000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,IncreaseDecreaseInOtherNoncurrentAssets,USD,3440000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInOtherNoncurrentAssets,USD,1427000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,IncreaseDecreaseInOtherNoncurrentAssets,USD,5577000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInOtherNoncurrentAssets,USD,2137000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,IncreaseDecreaseInOtherNoncurrentLiabilities,USD,445000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInOtherNoncurrentLiabilities,USD,257000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,IncreaseDecreaseInOtherNoncurrentLiabilities,USD,451000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInOtherNoncurrentLiabilities,USD,6000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,IncreaseDecreaseInOtherNoncurrentLiabilities,USD,265000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInOtherNoncurrentLiabilities,USD,-26000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,IncreaseDecreaseInOtherNoncurrentLiabilities,USD,313000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInOtherNoncurrentLiabilities,USD,48000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,shares,25000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,shares,22000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,shares,24000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,shares,23000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,shares,34000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,shares,36000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,shares,36000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,shares,41000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,InterestExpense,USD,990000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,InterestExpense,USD,490000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,InterestExpense,USD,1486000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,InterestExpense,USD,496000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,InterestExpense,USD,1434000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,InterestExpense,USD,909000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,InterestExpense,USD,2234000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,InterestExpense,USD,800000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,InventoryFinishedGoodsNetOfReserves,USD,1768000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,InventoryFinishedGoodsNetOfReserves,USD,1768000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,InventoryFinishedGoodsNetOfReserves,USD,1221000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,InventoryFinishedGoodsNetOfReserves,USD,951000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,InventoryNet,USD,2500000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,InventoryNet,USD,2500000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,InventoryNet,USD,1615000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,InventoryNet,USD,1304000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,InventoryRawMaterialsNetOfReserves,USD,709000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,InventoryRawMaterialsNetOfReserves,USD,709000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,InventoryRawMaterialsNetOfReserves,USD,382000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,InventoryRawMaterialsNetOfReserves,USD,341000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,InventoryWorkInProcessNetOfReserves,USD,23000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,InventoryWorkInProcessNetOfReserves,USD,23000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,InventoryWorkInProcessNetOfReserves,USD,12000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,InventoryWorkInProcessNetOfReserves,USD,12000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,InvestmentIncomeNet,USD,1341000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,InvestmentIncomeNet,USD,700000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,InvestmentIncomeNet,USD,2089000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,InvestmentIncomeNet,USD,748000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,InvestmentIncomeNet,USD,1900000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,InvestmentIncomeNet,USD,734000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,InvestmentIncomeNet,USD,2519000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,InvestmentIncomeNet,USD,619000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,LesseeOperatingLeaseLiabilityPaymentsDue,USD,19065000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LesseeOperatingLeaseLiabilityPaymentsDue,USD,20118000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,USD,3091000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,USD,3566000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,USD,1933000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,USD,2100000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,USD,2179000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,USD,2608000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,USD,2633000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,USD,3076000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,USD,1614000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,USD,956000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,USD,2123000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,USD,2236000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,Liabilities,USD,205753000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,Liabilities,USD,205753000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,Liabilities,USD,232290000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,Liabilities,USD,231123000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LiabilitiesAndStockholdersEquity,USD,411976000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,LiabilitiesAndStockholdersEquity,USD,411976000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,LiabilitiesAndStockholdersEquity,USD,470558000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LiabilitiesAndStockholdersEquity,USD,484275000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LiabilitiesCurrent,USD,104149000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,LiabilitiesCurrent,USD,104149000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,LiabilitiesCurrent,USD,121016000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LiabilitiesCurrent,USD,118525000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LongTermDebt,USD,47237000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,LongTermDebt,USD,47237000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,LongTermDebt,USD,47178000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LongTermDebt,USD,44907000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LongTermDebtCurrent,USD,5247000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,LongTermDebtCurrent,USD,5247000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,LongTermDebtCurrent,USD,2250000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LongTermDebtCurrent,USD,2249000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LongTermDebtFairValue,USD,46200000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,LongTermDebtFairValue,USD,46200000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,LongTermDebtFairValue,USD,46600000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LongTermDebtFairValue,USD,43200000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,USD,2250000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,USD,2250000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,USD,0.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,USD,0.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,USD,9250000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,USD,9250000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,USD,3000000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,USD,3000000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,USD,2250000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,USD,0.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LongTermDebtNoncurrent,USD,41990000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,LongTermDebtNoncurrent,USD,41990000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,LongTermDebtNoncurrent,USD,44928000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LongTermDebtNoncurrent,USD,42658000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LongTermInvestments,USD,9879000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,LongTermInvestments,USD,9879000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,LongTermInvestments,USD,13367000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LongTermInvestments,USD,14807000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LossContingencyAccrualAtCarryingValue,USD,703000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LossContingencyAccrualAtCarryingValue,USD,665000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,LossContingencyRangeOfPossibleLossPortionNotAccrued,USD,600000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,LossContingencyRangeOfPossibleLossPortionNotAccrued,USD,600000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,NetCashProvidedByUsedInFinancingActivities,USD,-22232000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,NetCashProvidedByUsedInFinancingActivities,USD,-11349000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,NetCashProvidedByUsedInFinancingActivities,USD,-32522000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,NetCashProvidedByUsedInFinancingActivities,USD,-10290000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,NetCashProvidedByUsedInFinancingActivities,USD,4614000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,NetCashProvidedByUsedInFinancingActivities,USD,-10147000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,NetCashProvidedByUsedInFinancingActivities,USD,-14194000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,NetCashProvidedByUsedInFinancingActivities,USD,-18808000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,NetCashProvidedByUsedInInvestingActivities,USD,-10282000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,NetCashProvidedByUsedInInvestingActivities,USD,-7150000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,NetCashProvidedByUsedInInvestingActivities,USD,-13546000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,NetCashProvidedByUsedInInvestingActivities,USD,-3264000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,NetCashProvidedByUsedInInvestingActivities,USD,-71422000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,NetCashProvidedByUsedInInvestingActivities,USD,-71925000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,NetCashProvidedByUsedInInvestingActivities,USD,-82122000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,NetCashProvidedByUsedInInvestingActivities,USD,-10700000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,NetCashProvidedByUsedInOperatingActivities,USD,34371000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,NetCashProvidedByUsedInOperatingActivities,USD,11173000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,NetCashProvidedByUsedInOperatingActivities,USD,58812000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,NetCashProvidedByUsedInOperatingActivities,USD,24441000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,NetCashProvidedByUsedInOperatingActivities,USD,49436000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
