Taxonomy,Concept,Unit,Value,Start,End,Accession,Fiscal Year,Fiscal Period,Form,Filed Date,Frame,Ticker
us-gaap,CurrentForeignTaxExpenseBenefit,USD,-38400000.0,2021-01-01,2021-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2021,REGN
us-gaap,CurrentForeignTaxExpenseBenefit,USD,290900000.0,2022-01-01,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022,REGN
us-gaap,CurrentForeignTaxExpenseBenefit,USD,407900000.0,2023-01-01,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2023,REGN
us-gaap,CurrentIncomeTaxExpenseBenefit,USD,1397600000.0,2021-01-01,2021-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2021,REGN
us-gaap,CurrentIncomeTaxExpenseBenefit,USD,1266800000.0,2022-01-01,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022,REGN
us-gaap,CurrentIncomeTaxExpenseBenefit,USD,1083500000.0,2023-01-01,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2023,REGN
us-gaap,CurrentStateAndLocalTaxExpenseBenefit,USD,6200000.0,2021-01-01,2021-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2021,REGN
us-gaap,CurrentStateAndLocalTaxExpenseBenefit,USD,7400000.0,2022-01-01,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022,REGN
us-gaap,CurrentStateAndLocalTaxExpenseBenefit,USD,7700000.0,2023-01-01,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2023,REGN
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,USD,4332200000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,USD,4157500000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,USD,4157500000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,USD,3015700000.0,,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1I,REGN
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,USD,225900000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,USD,106800000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,USD,106800000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,USD,76800000.0,,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1I,REGN
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,USD,3300900000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,USD,7854900000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,USD,7854900000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,USD,10709400000.0,,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1I,REGN
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,USD,76900000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,USD,9000000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,USD,9000000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,USD,27900000.0,,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1I,REGN
us-gaap,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,USD,7633100000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,USD,12012400000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,USD,12012400000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
